,SIG_CD,RDS_MAN_NO,RDS_MAN_NO2,RN,RN_CD,LAT,LNG,분류,밝기
945,11680,504,5,봉은사로38길,4166351,37.50584425371265,127.03840624986557,도로,100
946,11680,505,0,봉은사로44길,4166353,37.50917276358988,127.04007216890163,도로,20
947,11680,505,1,봉은사로44길,4166353,37.50840446004078,127.04041744549757,도로,60
948,11680,505,2,봉은사로44길,4166353,37.50827145382926,127.0403108012438,도로,40
949,11680,505,3,봉은사로44길,4166353,37.50798957869204,127.04008480449444,도로,20
950,11680,505,4,봉은사로44길,4166353,37.50770881018156,127.04035878131252,도로,60
951,11680,505,5,봉은사로44길,4166353,37.50716088070924,127.04089344675279,도로,60
952,11680,505,6,봉은사로44길,4166353,37.506348445248214,127.041686913379,도로,20
953,11680,505,7,봉은사로44길,4166353,37.50627466528647,127.04175827271784,도로,20
954,11680,505,8,봉은사로44길,4166353,37.50557007409796,127.0424456719268,도로,20
955,11680,505,9,봉은사로44길,4166353,37.50556966851185,127.04244606754524,도로,20
956,11680,505,10,봉은사로44길,4166353,37.50550352604925,127.04280914066116,도로,80
957,11680,505,11,봉은사로44길,4166353,37.5054792967073,127.04294212934408,도로,60
958,11680,505,12,봉은사로44길,4166353,37.50544323225676,127.04314009686384,도로,100
959,11680,505,13,봉은사로44길,4166353,37.50538783048054,127.04344419477579,도로,40
960,11680,505,14,봉은사로44길,4166353,37.505382368791615,127.04347419630665,도로,60
961,11680,505,15,봉은사로44길,4166353,37.50532236201333,127.04380359086626,도로,100
962,11680,505,16,봉은사로44길,4166353,37.50525687442018,127.04416302024687,도로,20
963,11680,506,0,봉은사로48길,4166355,37.50953790110009,127.04132370661257,도로,0
964,11680,506,1,봉은사로48길,4166355,37.508771981216704,127.04167007042469,도로,100
965,11680,506,2,봉은사로48길,4166355,37.50874087014704,127.04156281055602,도로,100
966,11680,506,3,봉은사로48길,4166355,37.50815152423003,127.04183799845077,도로,80
967,11680,506,4,봉은사로48길,4166355,37.5075297094625,127.04212834246813,도로,120
968,11680,506,5,봉은사로48길,4166355,37.50720423913523,127.04265770962955,도로,20
969,11680,506,6,봉은사로48길,4166355,37.507077495909186,127.04286385416457,도로,60
970,11680,506,7,봉은사로48길,4166355,37.507069048756655,127.04287757976822,도로,60
971,11680,506,8,봉은사로48길,4166355,37.50700172389681,127.04298698877815,도로,80
972,11680,506,9,봉은사로48길,4166355,37.506792752958496,127.04332653193279,도로,40
973,11680,506,10,봉은사로48길,4166355,37.5065209269879,127.04376822238234,도로,60
974,11680,507,0,봉은사로50길,4166358,37.509841371267655,127.04236392269821,도로,0
975,11680,507,1,봉은사로50길,4166358,37.50907501431104,127.04271483506679,도로,40
976,11680,507,2,봉은사로50길,4166358,37.50896302134958,127.04327649568235,도로,60
977,11680,507,3,봉은사로50길,4166358,37.508619471812786,127.04340160968235,도로,60
978,11680,507,4,봉은사로50길,4166358,37.508471923436154,127.0434553409282,도로,60
979,11680,507,5,봉은사로50길,4166358,37.508358166805856,127.0434967741588,도로,60
980,11680,507,6,봉은사로50길,4166358,37.508066614065314,127.04397292387907,도로,60
981,11680,507,7,봉은사로50길,4166358,37.507359144381134,127.04512831267756,도로,100
982,11680,518,0,테헤란로1길,4166722,37.49818700137485,127.02839073356266,도로,20
983,11680,518,1,테헤란로1길,4166722,37.49875820621008,127.02811862517099,도로,20
984,11680,518,2,테헤란로1길,4166722,37.49926431529261,127.02787752101645,도로,80
985,11680,518,3,테헤란로1길,4166722,37.49974694133835,127.0276476011738,도로,60
986,11680,518,4,테헤란로1길,4166722,37.5001744200135,127.02744395251,도로,20
987,11680,518,5,테헤란로1길,4166722,37.50060303368364,127.0272397590849,도로,40
988,11680,518,6,테헤란로1길,4166722,37.50173813808296,127.02669898386995,도로,60
989,11680,519,0,테헤란로5길,4166749,37.49865259380518,127.02988845063317,도로,0
990,11680,519,1,테헤란로5길,4166749,37.499208961302465,127.02962176329464,도로,20
991,11680,519,2,테헤란로5길,4166749,37.49945465560721,127.02950398387917,도로,20
992,11680,519,3,테헤란로5길,4166749,37.49972224652824,127.02937571723741,도로,80
993,11680,519,4,테헤란로5길,4166749,37.49974678349843,127.02936395385888,도로,80
994,11680,519,5,테헤란로5길,4166749,37.499767193871996,127.02935227941154,도로,80
995,11680,519,6,테헤란로5길,4166749,37.4997858028435,127.02933807110985,도로,100
996,11680,519,7,테헤란로5길,4166749,37.49980276359517,127.02932127246548,도로,80
997,11680,519,8,테헤란로5길,4166749,37.49981860792524,127.0293009902762,도로,100
998,11680,519,9,테헤란로5길,4166749,37.49983224525682,127.02927878475764,도로,100
999,11680,519,10,테헤란로5길,4166749,37.49984330607842,127.02925508551009,도로,100
1000,11680,519,11,테헤란로5길,4166749,37.499852105775865,127.02922973432814,도로,100
1001,11680,519,12,테헤란로5길,4166749,37.499858364985535,127.02920295728731,도로,100
1002,11680,519,13,테헤란로5길,4166749,37.49987405089387,127.02908943352169,도로,40
1003,11680,519,14,테헤란로5길,4166749,37.49988236886396,127.02904328515335,도로,40
1004,11680,519,15,테헤란로5길,4166749,37.49989550574095,127.02900323401322,도로,40
1005,11680,519,16,테헤란로5길,4166749,37.49991383176821,127.0289657179423,도로,40
1006,11680,519,17,테헤란로5길,4166749,37.49993693212126,127.0289323200235,도로,20
1007,11680,519,18,테헤란로5길,4166749,37.49996340084193,127.02890478130598,도로,20
1008,11680,519,19,테헤란로5길,4166749,37.49999344522946,127.02888281914616,도로,20
1009,11680,519,20,테헤란로5길,4166749,37.50002584882606,127.02886691938544,도로,40
1010,11680,519,21,테헤란로5길,4166749,37.50005990864332,127.0288579977932,도로,60
1011,11680,519,22,테헤란로5길,4166749,37.500093912772115,127.02885611029869,도로,60
1012,11680,519,23,테헤란로5길,4166749,37.50011405845285,127.02885892224741,도로,60
1013,11680,519,24,테헤란로5길,4166749,37.5001291947066,127.0288611895443,도로,60
1014,11680,519,25,테헤란로5길,4166749,37.500366058376,127.02893841409616,도로,40
1015,11680,519,26,테헤란로5길,4166749,37.5004155207183,127.028949119125,도로,40
1016,11680,519,27,테헤란로5길,4166749,37.50046650716786,127.028953706589,도로,60
1017,11680,519,28,테헤란로5길,4166749,37.50056705992298,127.0289480889019,도로,80
1018,11680,519,29,테헤란로5길,4166749,37.50063745885017,127.0289312756038,도로,80
1019,11680,519,30,테헤란로5길,4166749,37.50071330259,127.02890245412914,도로,100
1020,11680,519,31,테헤란로5길,4166749,37.500787192655366,127.02886715183284,도로,100
1021,11680,519,32,테헤란로5길,4166749,37.50109000358811,127.02904679320257,도로,40
1022,11680,519,33,테헤란로5길,4166749,37.501131515861566,127.02907141691587,도로,60
1023,11680,519,34,테헤란로5길,4166749,37.5019220497522,127.02954040424092,도로,40
1024,11680,519,35,테헤란로5길,4166749,37.501922842719324,127.02954003133496,도로,40
1025,11680,519,36,테헤란로5길,4166749,37.50225402344152,127.02938457430231,도로,80
1026,11680,519,37,테헤란로5길,4166749,37.50257253450714,127.02923507119377,도로,60
1027,11680,520,0,테헤란로7길,4166759,37.49901295246675,127.03104807016062,도로,0
1028,11680,520,1,테헤란로7길,4166759,37.49955702254497,127.03078690404308,도로,0
1029,11680,520,2,테헤란로7길,4166759,37.49981295459603,127.03066404290027,도로,20
1030,11680,520,3,테헤란로7길,4166759,37.500077230739386,127.03053718080484,도로,40
1031,11680,520,4,테헤란로7길,4166759,37.50123558175272,127.02998112173307,도로,0
1032,11680,521,0,테헤란로13길,4166718,37.499553383795465,127.03278629894932,도로,0
1033,11680,521,1,테헤란로13길,4166718,37.500223776243416,127.03246189986449,도로,20
1034,11680,521,2,테헤란로13길,4166718,37.5006085603091,127.03227570957851,도로,60
1035,11680,521,3,테헤란로13길,4166718,37.5011535526328,127.03201198004112,도로,40
1036,11680,521,4,테헤란로13길,4166718,37.50129151272372,127.0319452221912,도로,40
1037,11680,521,5,테헤란로13길,4166718,37.50166495994336,127.03176450695786,도로,0
1038,11680,521,6,테헤란로13길,4166718,37.50201760024698,127.03159385805687,도로,60
1039,11680,521,7,테헤란로13길,4166718,37.5023519387636,127.03143206668457,도로,20
1040,11680,521,8,테헤란로13길,4166718,37.50240489692476,127.03140643847284,도로,20
1041,11680,521,9,테헤란로13길,4166718,37.502725376122775,127.03125134633929,도로,60
1042,11680,521,10,테헤란로13길,4166718,37.503033609048174,127.03110218544676,도로,40
1043,11680,521,11,테헤란로13길,4166718,37.50325766324377,127.03069176665123,도로,60
1044,11680,521,12,테헤란로13길,4166718,37.50351340021008,127.03022330640707,도로,80
1045,11680,521,13,테헤란로13길,4166718,37.50364465481025,127.03016066854477,도로,80
1046,11680,522,0,테헤란로19길,4166721,37.499915453854,127.0339423734676,도로,0
1047,11680,522,1,테헤란로19길,4166721,37.500622336194695,127.03359836641405,도로,40
1048,11680,522,2,테헤란로19길,4166721,37.50124946864764,127.03329316574137,도로,60
1049,11680,522,3,테헤란로19길,4166721,37.50153624888425,127.03315359724434,도로,60
1050,11680,522,4,테헤란로19길,4166721,37.50185948806809,127.03299628762876,도로,120
1051,11680,522,5,테헤란로19길,4166721,37.502036025534814,127.03291036675894,도로,100
1052,11680,522,6,테헤란로19길,4166721,37.50221603117871,127.03296239660664,도로,40
1053,11680,522,7,테헤란로19길,4166721,37.502705668008616,127.03310392268575,도로,80
1054,11680,522,8,테헤란로19길,4166721,37.503209992062786,127.03286987317786,도로,60
1055,11680,522,9,테헤란로19길,4166721,37.50350651097809,127.03273225999786,도로,60
1056,11680,522,10,테헤란로19길,4166721,37.503767192645405,127.03261127836932,도로,80
1057,11680,522,11,테헤란로19길,4166721,37.50377239204121,127.03260886030563,도로,80
1058,11680,522,12,테헤란로19길,4166721,37.50427144900211,127.03169347159479,도로,40
1059,11680,522,13,테헤란로19길,4166721,37.50449502200243,127.03159005659369,도로,60
1060,11680,522,14,테헤란로19길,4166721,37.50464684827273,127.03130916512954,도로,60
1061,11680,522,15,테헤란로19길,4166721,37.50482324642911,127.030982794998,도로,100
1062,11680,523,0,테헤란로25길,4166726,37.50042404095458,127.03560541379929,도로,20
1063,11680,523,1,테헤란로25길,4166726,37.500995149925146,127.03531627559653,도로,20
1064,11680,523,2,테헤란로25길,4166726,37.50112970650081,127.0352481540421,도로,80
1065,11680,523,3,테헤란로25길,4166726,37.501296487389695,127.03516371641909,도로,80
1066,11680,523,4,테헤란로25길,4166726,37.501315730090376,127.03517294194424,도로,80
1067,11680,523,5,테헤란로25길,4166726,37.50165032413525,127.03533335364584,도로,60
1068,11680,523,6,테헤란로25길,4166726,37.501905821180785,127.0354558452622,도로,40
1069,11680,523,7,테헤란로25길,4166726,37.502378043779416,127.03523444335468,도로,40
1070,11680,523,8,테헤란로25길,4166726,37.50273535533644,127.03506690998644,도로,60
1071,11680,523,9,테헤란로25길,4166726,37.50279153104727,127.03504057316441,도로,40
1072,11680,523,10,테헤란로25길,4166726,37.50322118401261,127.03483913075495,도로,20
1073,11680,523,11,테헤란로25길,4166726,37.50372515168989,127.03460282926856,도로,40
1074,11680,523,12,테헤란로25길,4166726,37.504486991023896,127.03424562543779,도로,100
1075,11680,524,0,테헤란로27길,4166728,37.50125747150504,127.03840213860313,도로,20
1076,11680,524,1,테헤란로27길,4166728,37.501678213256774,127.03819157743999,도로,20
1077,11680,524,2,테헤란로27길,4166728,37.501995296735906,127.038032883911,도로,40
1078,11680,524,3,테헤란로27길,4166728,37.50231370465468,127.03787353374834,도로,60
1079,11680,524,4,테헤란로27길,4166728,37.50261932521615,127.03772057710435,도로,80
1080,11680,524,5,테헤란로27길,4166728,37.50295309431631,127.03756248700978,도로,40
1081,11680,524,6,테헤란로27길,4166728,37.503264695438105,127.03741490260559,도로,20
1082,11680,524,7,테헤란로27길,4166728,37.50358248710592,127.03726437948082,도로,80
1083,11680,524,8,테헤란로27길,4166728,37.50389737693947,127.03711522214785,도로,80
1084,11680,524,9,테헤란로27길,4166728,37.50516212469172,127.03651616245456,도로,80
1085,11680,525,0,테헤란로33길,4166734,37.50169766868543,127.03980132794024,도로,0
1086,11680,525,1,테헤란로33길,4166734,37.50213021099335,127.03957827142106,도로,20
1087,11680,525,2,테헤란로33길,4166734,37.502323759541866,127.03947845270399,도로,80
1088,11680,525,3,테헤란로33길,4166734,37.50244788360421,127.03941444870476,도로,60
1089,11680,525,4,테헤란로33길,4166734,37.502684227471725,127.03929256370165,도로,40
1090,11680,525,5,테헤란로33길,4166734,37.502763285080405,127.0392517996243,도로,80
1091,11680,525,6,테헤란로33길,4166734,37.503071071634274,127.03909306969936,도로,60
1092,11680,525,7,테헤란로33길,4166734,37.50463430307936,127.03835020373646,도로,100
1093,11680,526,0,테헤란로37길,4166736,37.502138133723506,127.04118516465124,도로,20
1094,11680,526,1,테헤란로37길,4166736,37.5027501439234,127.04086765228963,도로,0
1095,11680,526,2,테헤란로37길,4166736,37.50311326377288,127.0406792709322,도로,20
1096,11680,526,3,테헤란로37길,4166736,37.5035185932803,127.04046898076416,도로,60
1097,11680,526,4,테헤란로37길,4166736,37.50413788139263,127.04017927051613,도로,100
1098,11680,526,5,테헤란로37길,4166736,37.504303068612145,127.04010199858558,도로,120
1099,11680,526,6,테헤란로37길,4166736,37.50511564908215,127.03972185863806,도로,20
1100,11680,527,0,테헤란로39길,4166738,37.50394367252242,127.04123468270728,도로,20
1101,11680,527,1,테헤란로39길,4166738,37.50421596097586,127.04110696167307,도로,20
1102,11680,527,2,테헤란로39길,4166738,37.50484789380792,127.04081055403995,도로,60
1103,11680,527,3,테헤란로39길,4166738,37.50499450902819,127.04074178920212,도로,60
1104,11680,527,4,테헤란로39길,4166738,37.50540584244347,127.04054884628584,도로,40
1105,11680,527,5,테헤란로39길,4166738,37.50584329045832,127.04034365501234,도로,60
1106,11680,527,6,테헤란로39길,4166738,37.506292292429286,127.03990642374364,도로,40
1107,11680,527,7,테헤란로39길,4166738,37.50673768763746,127.03947268016864,도로,40
1108,11680,527,8,테헤란로39길,4166738,37.507276579593075,127.03894789906843,도로,40
1109,11680,527,9,테헤란로39길,4166738,37.507558173849894,127.03867367013271,도로,20
1110,11680,528,0,테헤란로43길,4166739,37.50309561865467,127.04435028370405,도로,0
1111,11680,528,1,테헤란로43길,4166739,37.503928469222345,127.04391485887987,도로,20
1112,11680,528,2,테헤란로43길,4166739,37.50423200024268,127.0437561658576,도로,40
1113,11680,528,3,테헤란로43길,4166739,37.50477552225076,127.0440214331305,도로,60
1114,11680,528,4,테헤란로43길,4166739,37.50525687442018,127.04416302024687,도로,20
1115,11680,528,5,테헤란로43길,4166739,37.50578507327425,127.04431838856605,도로,100
1116,11680,529,0,테헤란로47길,4166741,37.50349255435938,127.04564514230488,도로,0
1117,11680,529,1,테헤란로47길,4166741,37.50433544525526,127.045238133629,도로,20
1118,11680,529,2,테헤란로47길,4166741,37.50457706676397,127.04511388067353,도로,80
1119,11680,529,3,테헤란로47길,4166741,37.505343032794144,127.0457182853593,도로,60
1120,11680,530,0,테헤란로51길,4166744,37.503967791265346,127.04719530543171,도로,20
1121,11680,530,1,테헤란로51길,4166744,37.50459235539977,127.04688797536129,도로,40
1122,11680,530,2,테헤란로51길,4166744,37.50480990638611,127.04678092597591,도로,60
1123,11680,530,3,테헤란로51길,4166744,37.505343032794144,127.0457182853593,도로,60
1124,11680,530,4,테헤란로51길,4166744,37.50555212958977,127.0453010125823,도로,80
1125,11680,530,5,테헤란로51길,4166744,37.5055522648358,127.04530075253805,도로,80
1126,11680,530,6,테헤란로51길,4166744,37.505624965975045,127.0451556686917,도로,80
1127,11680,530,7,테헤란로51길,4166744,37.50565479776557,127.04498527115534,도로,80
1128,11680,530,8,테헤란로51길,4166744,37.50571325975924,127.04465138523024,도로,80
1129,11680,530,9,테헤란로51길,4166744,37.50575914387462,127.04438929713262,도로,100
1130,11680,530,10,테헤란로51길,4166744,37.50578507327425,127.04431838856605,도로,100
1131,11680,530,11,테헤란로51길,4166744,37.50580598811735,127.04426120712341,도로,80
1132,11680,530,12,테헤란로51길,4166744,37.50586395060729,127.04395772029646,도로,20
1133,11680,530,13,테헤란로51길,4166744,37.50593219387415,127.04360039298936,도로,40
1134,11680,531,0,테헤란로53길,4166746,37.50524180527596,127.04721122523857,도로,20
1135,11680,531,1,테헤란로53길,4166746,37.50546900916088,127.04683894678001,도로,20
1136,11680,531,2,테헤란로53길,4166746,37.50582673050168,127.0462527978034,도로,100
1137,11680,531,3,테헤란로53길,4166746,37.506216517028896,127.04561410544187,도로,80
1138,11680,531,4,테헤란로53길,4166746,37.50682976451841,127.04460921962676,도로,60
1139,11680,531,5,테헤란로53길,4166746,37.50702428862622,127.04429045929268,도로,0
1140,11680,531,6,테헤란로53길,4166746,37.507221173871656,127.04396783063575,도로,40
1141,11680,531,7,테헤란로53길,4166746,37.50729755129686,127.04384267251072,도로,80
1142,11680,531,8,테헤란로53길,4166746,37.5075842809883,127.04337280153068,도로,40
1143,11680,531,9,테헤란로53길,4166746,37.50779718366457,127.04302391500174,도로,60
1144,11680,532,0,테헤란로57길,4166748,37.50546296264253,127.04788582490934,도로,60
1145,11680,532,1,테헤란로57길,4166748,37.505844792792075,127.04768828743877,도로,100
1146,11680,532,2,테헤란로57길,4166748,37.50636511186049,127.04682242194755,도로,60
1147,11680,532,3,테헤란로57길,4166748,37.50637666317,127.04677405677893,도로,40
1148,11680,532,4,테헤란로57길,4166748,37.50639253717012,127.04670757584827,도로,40
1149,11680,532,5,테헤란로57길,4166748,37.50671419499157,127.04618205247186,도로,60
1150,11680,532,6,테헤란로57길,4166748,37.507359144381134,127.04512831267756,도로,100
1151,11680,543,0,테헤란로2길,4166731,37.49827948396252,127.0286881605486,도로,0
1152,11680,543,1,테헤란로2길,4166731,37.49788863354232,127.02887055027328,도로,40
1153,11680,543,2,테헤란로2길,4166731,37.49780474473672,127.02881768618069,도로,100
1154,11680,543,3,테헤란로2길,4166731,37.49660958044925,127.02938749772541,도로,60
1155,11680,543,4,테헤란로2길,4166731,37.495715102095744,127.02981393770337,도로,20
1156,11680,543,5,테헤란로2길,4166731,37.49497545874183,127.03016655091386,도로,80
1157,11680,544,0,테헤란로4길,4166743,37.498506257599566,127.02941748067984,도로,0
1158,11680,544,1,테헤란로4길,4166743,37.496855755175645,127.03020015400531,도로,60
1159,11680,544,2,테헤란로4길,4166743,37.49596159889127,127.0306241432292,도로,20
1160,11680,544,3,테헤란로4길,4166743,37.4952214850479,127.03097508712388,도로,40
1161,11680,545,0,테헤란로6길,4166754,37.498753841442536,127.03021430338129,도로,20
1162,11680,545,1,테헤란로6길,4166754,37.49709548745364,127.03099158715835,도로,100
1163,11680,545,2,테헤란로6길,4166754,37.496772982029135,127.0311427439652,도로,120
1164,11680,545,3,테헤란로6길,4166754,37.49647969925415,127.03128019405978,도로,80
1165,11680,545,4,테헤란로6길,4166754,37.49600292400893,127.03150365976515,도로,60
1166,11680,545,5,테헤란로6길,4166754,37.4959573460396,127.03152501415428,도로,80
1167,11680,545,6,테헤란로6길,4166754,37.49545977273071,127.03175821602163,도로,40
1168,11680,546,0,테헤란로8길,4166767,37.49901295246675,127.03104807016062,도로,0
1169,11680,546,1,테헤란로8길,4166767,37.49804481231671,127.03150804971412,도로,0
1170,11680,546,2,테헤란로8길,4166767,37.49735167975781,127.031837369215,도로,60
1171,11680,546,3,테헤란로8길,4166767,37.4970303982403,127.0319900161092,도로,0
1172,11680,546,4,테헤란로8길,4166767,37.49571976855743,127.03261270246384,도로,40
1173,11680,547,0,테헤란로10길,4166714,37.49929571636471,127.03195753052587,도로,0
1174,11680,547,1,테헤란로10길,4166714,37.4983245540589,127.03241872015532,도로,60
1175,11680,547,2,테헤란로10길,4166714,37.497629112192115,127.03274897011046,도로,40
1176,11680,547,3,테헤란로10길,4166714,37.4971177127152,127.03299180934242,도로,80
1177,11680,547,4,테헤란로10길,4166714,37.49645938601178,127.03330442341185,도로,60
1178,11680,547,5,테헤란로10길,4166714,37.49599478021371,127.03352503169896,도로,60
1179,11680,548,0,테헤란로14길,4166719,37.499553383795465,127.03278629894932,도로,0
1180,11680,548,1,테헤란로14길,4166719,37.498917054537145,127.03308676605654,도로,40
1181,11680,548,2,테헤란로14길,4166719,37.49788080999217,127.03357604661274,도로,60
1182,11680,548,3,테헤란로14길,4166719,37.49710830192701,127.03394079786696,도로,40
1183,11680,548,4,테헤란로14길,4166719,37.496715631484975,127.03412619853313,도로,40
1184,11680,548,5,테헤란로14길,4166719,37.49624322084284,127.03434924165896,도로,60
1185,11680,549,0,테헤란로16길,4166720,37.499097994861394,127.03368160247786,도로,40
1186,11680,549,1,테헤란로16길,4166720,37.49806315223977,127.03417524171455,도로,40
1187,11680,549,2,테헤란로16길,4166720,37.49753150142353,127.03442884073738,도로,40
1188,11680,549,3,테헤란로16길,4166720,37.49728422533486,127.03454679254857,도로,80
1189,11680,549,4,테헤란로16길,4166720,37.49685117422854,127.03475335321615,도로,40
1190,11680,549,5,테헤란로16길,4166720,37.496795784308645,127.03496438840156,도로,100
1191,11680,550,0,테헤란로20길,4166723,37.499915453854,127.0339423734676,도로,0
1192,11680,550,1,테헤란로20길,4166723,37.49927234287618,127.03425478261325,도로,80
1193,11680,550,2,테헤란로20길,4166723,37.498889231486466,127.03444089231316,도로,0
1194,11680,550,3,테헤란로20길,4166723,37.49823996441624,127.0347562869666,도로,20
1195,11680,550,4,테헤란로20길,4166723,37.49733841785113,127.03519422624777,도로,80
1196,11680,551,0,테헤란로22길,4166725,37.49949836641357,127.03499788038552,도로,100
1197,11680,551,1,테헤란로22길,4166725,37.49846558887523,127.0354977360843,도로,20
1198,11680,551,2,테헤란로22길,4166725,37.497941747353686,127.035749837925,도로,60
1199,11680,551,3,테헤란로22길,4166725,37.4974468674261,127.03598800620165,도로,60
1200,11680,551,4,테헤란로22길,4166725,37.4971158096975,127.03584569569858,도로,40
1201,11680,551,5,테헤란로22길,4166725,37.49662013264678,127.03563261154535,도로,60
1202,11680,551,6,테헤란로22길,4166725,37.496279062451045,127.03540276202746,도로,60
1203,11680,551,7,테헤란로22길,4166725,37.49621844591753,127.03536191167764,도로,120
1204,11680,551,8,테헤란로22길,4166725,37.496032788921035,127.0350673604986,도로,80
1205,11680,551,9,테헤란로22길,4166725,37.4960314923909,127.03506415967777,도로,80
1206,11680,551,10,테헤란로22길,4166725,37.49575462754879,127.03437937905943,도로,80
1207,11680,551,11,테헤란로22길,4166725,37.49551382202553,127.0339716584017,도로,40
1208,11680,551,12,테헤란로22길,4166725,37.49550380255891,127.03377555870709,도로,40
1209,11680,552,0,테헤란로26길,4166727,37.50042404095458,127.03560541379929,도로,20
1210,11680,552,1,테헤란로26길,4166727,37.499783506397954,127.03593535198596,도로,20
1211,11680,552,2,테헤란로26길,4166727,37.4992888916781,127.03619012626456,도로,40
1212,11680,553,0,테헤란로28길,4166729,37.50125747150504,127.03840213860313,도로,20
1213,11680,553,1,테헤란로28길,4166729,37.500850200877316,127.03860760371114,도로,20
1214,11680,553,2,테헤란로28길,4166729,37.500485031225416,127.03879182671548,도로,0
1215,11680,553,3,테헤란로28길,4166729,37.5001201586406,127.03897590105991,도로,20
1216,11680,553,4,테헤란로28길,4166729,37.5000720953156,127.03893182896047,도로,20
1217,11680,553,5,테헤란로28길,4166729,37.49918315281601,127.0393533147839,도로,0
1218,11680,553,6,테헤란로28길,4166729,37.49828940771801,127.03977059267844,도로,20
1219,11680,553,7,테헤란로28길,4166729,37.497570174714994,127.0401076941722,도로,0
1220,11680,554,0,테헤란로34길,4166735,37.50169766868543,127.03980132794024,도로,0
1221,11680,554,1,테헤란로34길,4166735,37.501285834955695,127.0400118507708,도로,20
1222,11680,554,2,테헤란로34길,4166735,37.500969630794074,127.0401734978475,도로,40
1223,11680,554,3,테헤란로34길,4166735,37.5009236181229,127.0401969742485,도로,40
1224,11680,554,4,테헤란로34길,4166735,37.50057179123577,127.0403767974237,도로,40
1225,11680,554,5,테헤란로34길,4166735,37.50012758405846,127.04058569120872,도로,0
1226,11680,554,6,테헤란로34길,4166735,37.49960211169517,127.04083280896955,도로,20
1227,11680,554,7,테헤란로34길,4166735,37.499320226072,127.04096536956888,도로,0
1228,11680,554,8,테헤란로34길,4166735,37.49872854599496,127.04124360237628,도로,40
1229,11680,555,0,테헤란로38길,4166737,37.502138133723506,127.04118516465124,도로,20
1230,11680,555,1,테헤란로38길,4166737,37.50171287903665,127.04140355644002,도로,20
1231,11680,555,2,테헤란로38길,4166737,37.50141919253664,127.04155461398115,도로,20
1232,11680,555,3,테헤란로38길,4166737,37.50136225758127,127.04158372706848,도로,0
1233,11680,555,4,테헤란로38길,4166737,37.50102041309257,127.04175938842377,도로,20
1234,11680,555,5,테헤란로38길,4166737,37.50109099534139,127.04239498272317,도로,40
1235,11680,555,6,테헤란로38길,4166737,37.50018842561669,127.04281916245465,도로,20
1236,11680,555,7,테헤란로38길,4166737,37.49990542941366,127.04295215705288,도로,40
1237,11680,555,8,테헤란로38길,4166737,37.49931793512271,127.04322824132166,도로,0
1238,11680,556,0,테헤란로44길,4166740,37.50309561865467,127.04435028370405,도로,0
1239,11680,556,1,테헤란로44길,4166740,37.502590278394116,127.04461553646392,도로,0
1240,11680,556,2,테헤란로44길,4166740,37.5022633064714,127.04478705627972,도로,60
1241,11680,556,3,테헤란로44길,4166740,37.50170132463754,127.045837813491,도로,0
1242,11680,557,0,테헤란로52길,4166745,37.503967791265346,127.04719530543171,도로,20
1243,11680,557,1,테헤란로52길,4166745,37.503186791243905,127.0475815528755,도로,20
1244,11680,557,2,테헤란로52길,4166745,37.50297532217504,127.04768613593886,도로,40
1245,11680,557,3,테헤란로52길,4166745,37.50282615044311,127.04824239358679,도로,0
1246,11680,557,4,테헤란로52길,4166745,37.50266806092148,127.04883188134764,도로,20
1247,11680,569,0,역삼로1길,4166638,37.49332549900935,127.03095311761676,도로,20
1248,11680,569,1,역삼로1길,4166638,37.494511453198,127.03038775122242,도로,40
1249,11680,569,2,역삼로1길,4166638,37.49497545874183,127.03016655091386,도로,80
1250,11680,570,0,역삼로3길,4166648,37.49357073712253,127.0317577936122,도로,0
1251,11680,570,1,역삼로3길,4166648,37.494754811033246,127.03119636125544,도로,60
1252,11680,570,2,역삼로3길,4166648,37.49489647402473,127.03112919065521,도로,40
1253,11680,570,3,역삼로3길,4166648,37.4952214850479,127.03097508712388,도로,40
1254,11680,571,0,역삼로5길,4166651,37.493818301322776,127.03257011999749,도로,0
1255,11680,571,1,역삼로5길,4166651,37.49420240945759,127.03238687463886,도로,100
1256,11680,571,2,역삼로5길,4166651,37.49448119539263,127.03225387115826,도로,80
1257,11680,571,3,역삼로5길,4166651,37.49464147605255,127.03217741518615,도로,100
1258,11680,571,4,역삼로5길,4166651,37.49472558575884,127.0321372832877,도로,80
1259,11680,571,5,역삼로5길,4166651,37.495009832116324,127.0320016793054,도로,60
1260,11680,571,6,역삼로5길,4166651,37.49514553932705,127.03193693883252,도로,60
1261,11680,571,7,역삼로5길,4166651,37.495467424784906,127.03178336851414,도로,40
1262,11680,572,0,역삼로7길,4166663,37.49406754069412,127.03339765037495,도로,20
1263,11680,572,1,역삼로7길,4166663,37.49445944453185,127.03321146054388,도로,0
1264,11680,572,2,역삼로7길,4166663,37.49571976855743,127.03261270246384,도로,40
1265,11680,573,0,역삼로9길,4166675,37.494203355284185,127.033836458349,도로,0
1266,11680,573,1,역삼로9길,4166675,37.49438844673632,127.03367465243488,도로,40
1267,11680,573,2,역삼로9길,4166675,37.494696752873566,127.03376609728977,도로,60
1268,11680,573,3,역삼로9길,4166675,37.494809769011844,127.03348702836088,도로,40
1269,11680,573,4,역삼로9길,4166675,37.49522159564873,127.03372737769264,도로,100
1270,11680,573,5,역삼로9길,4166675,37.49550380255891,127.03377555870709,도로,40
