,ALWNC_DE,ALWNC_RESN,BSI_INT,ENG_RN,MVMN_DE,MVMN_RESN,MVM_RES_CD,NTFC_DE,OPERT_DE,RBP_CN,RDS_DPN_SE,RDS_MAN_NO,REP_CN,RN,RN_CD,ROAD_BT,ROAD_LT,ROA_CLS_SE,SIG_CD,WDR_RD_CD,COORDS
248,20101018,테헤란로 시점에서 19번째 분기된 도로,16,Teheran-ro 19-gil,20141030,"광역도로 정비 및 부여사유, 부여방식 정비",90,20101203,20141030225537,역삼동 647-19,1,1179,역삼동 626-9,테헤란로19길,4166721,4.0,100.0,4,11680,3,"[(127.03296239660664, 37.50221603117871), (127.0331280866017, 37.50218646124217), (127.03335784621999, 37.50227086813869), (127.03364307832987, 37.50227661136672), (127.03364351939689, 37.502276629266746), (127.03371015458968, 37.50227967452144), (127.03428226239188, 37.50245464428519)]"
249,20101018,테헤란로 시점에서 19번째 분기된 도로,16,Teheran-ro 19-gil,20141030,"광역도로 정비 및 부여사유, 부여방식 정비",90,20101203,20141030225537,역삼동 647-19,1,1180,역삼동 626-9,테헤란로19길,4166721,6.0,95.0,4,11680,3,"[(127.03273225999786, 37.50350651097809), (127.03172555696213, 37.50320545185769)]"
250,20101018,강남대로 시점에서 110번째 분기된 도로,16,Gangnam-daero 110-gil,20141030,"광역도로 정비 및 부여사유, 부여방식 정비",90,20101203,20141030225530,역삼동 601-11,1,1181,역삼동 632-8,강남대로110길,4166005,4.0,134.0,4,11680,3,"[(127.03129596845014, 37.503056229476), (127.03127592093482, 37.50369301501808), (127.03127584269856, 37.50369535763301)]"
251,20101018,역삼로 시점에서 3번째 분기된 도로,16,Yeoksam-ro 3-gil,20141030,"광역도로 정비 및 부여사유, 부여방식 정비",90,20101203,20141030225536,역삼동 831-43,1,1182,역삼동 830,역삼로3길,4166648,4.0,77.0,4,11680,3,"[(127.0311291906552, 37.49489647402473), (127.03193693883253, 37.49514553932705)]"
252,20101018,역삼로 시점에서 3번째 분기된 도로,16,Yeoksam-ro 3-gil,20141030,"광역도로 정비 및 부여사유, 부여방식 정비",90,20101203,20141030225536,역삼동 831-43,1,1183,역삼동 830,역삼로3길,4166648,4.0,76.0,4,11680,3,"[(127.03119636125543, 37.49475481103324), (127.03038775122242, 37.494511453197994)]"
253,20101018,테헤란로 시점에서 4번째 분기된 도로,16,Teheran-ro 4-gil,20141030,"광역도로 정비 및 부여사유, 부여방식 정비",90,20101203,20141030225537,역삼동 824,1,1184,역삼동 830,테헤란로4길,4166743,4.0,77.0,4,11680,3,"[(127.03062414322919, 37.49596159889127), (127.02981393770335, 37.495715102095744)]"
254,20101018,테헤란로 시점에서 14번째 분기된 도로,16,Teheran-ro 14-gil,20141030,"광역도로 정비 및 부여사유, 부여방식 정비",90,20101203,20141030225537,역삼동 735,1,1185,역삼동 828-51,테헤란로14길,4166719,4.0,78.0,4,11680,3,"[(127.03412619853314, 37.49671563148497), (127.03330442341185, 37.49645938601178)]"
255,20101018,테헤란로 시점에서 14번째 분기된 도로,16,Teheran-ro 14-gil,20141030,"광역도로 정비 및 부여사유, 부여방식 정비",90,20101203,20141030225537,역삼동 735,1,1186,역삼동 828-51,테헤란로14길,4166719,4.0,57.0,4,11680,3,"[(127.03394079786695, 37.49710830192701), (127.03454679254855, 37.49728422533486)]"
256,20100419,행정구역 명칭 적용,20,Yeoksam-ro,20141030,"광역도로 정비 및 부여사유, 부여방식 정비",90,20100422,20141030225536,역삼동 831-16,1,1188,대치동 1004-3,역삼로,3122008,20.0,3607.0,3,11680,3,"[(127.05968865229931, 37.503433594301754), (127.05934190678444, 37.5041085400132)]"
257,20100419,행정구역 명칭 적용,20,Yeoksam-ro,20141030,"광역도로 정비 및 부여사유, 부여방식 정비",90,20100422,20141030225536,역삼동 831-16,1,1189,대치동 1004-3,역삼로,3122008,20.0,3607.0,3,11680,3,"[(127.05810906695642, 37.50291980149163), (127.05776415028319, 37.50359109271671)]"
258,20100419,행정구역 명칭 적용,20,Yeoksam-ro,20141030,"광역도로 정비 및 부여사유, 부여방식 정비",90,20100422,20141030225536,역삼동 831-16,1,1190,대치동 1004-3,역삼로,3122008,20.0,3607.0,3,11680,3,"[(127.05764601987978, 37.502770447686295), (127.0573056997882, 37.50343787012502)]"
259,20100419,행정구역 명칭 적용,20,Yeoksam-ro,20141030,"광역도로 정비 및 부여사유, 부여방식 정비",90,20100422,20141030225536,역삼동 831-16,1,1191,대치동 1004-3,역삼로,3122008,20.0,3607.0,3,11680,3,"[(127.05718390157712, 37.50262051498512), (127.05684262449304, 37.503283098198814)]"
260,20100419,행정구역 명칭 적용,20,Yeoksam-ro,20141030,"광역도로 정비 및 부여사유, 부여방식 정비",90,20100422,20141030225536,역삼동 831-16,1,1192,대치동 1004-3,역삼로,3122008,20.0,3607.0,3,11680,3,"[(127.05457473916722, 37.50177059655786), (127.05422969832502, 37.50243147112872)]"
261,20101018,도곡로 시점에서 27번째 분기된 도로,16,Dogok-ro 27-gil,20141030,"광역도로 정비 및 부여사유, 부여방식 정비",90,20101203,20141030225532,역삼동 788-35,0,1221,역삼동 775-5,도곡로27길,4166224,4.0,391.0,4,11680,3,"[(127.04241988619825, 37.49288192017585), (127.04208952919123, 37.493614096381734), (127.04240187202576, 37.49371017042337), (127.0420957295867, 37.494373321594765), (127.04182203218964, 37.49496616485534), (127.04154297657206, 37.495570605100525), (127.04132396989763, 37.49603796439231)]"
262,20101018,논현로 시점에서 105번째 분기된 도로,16,Nonhyeon-ro 105-gil,20141030,"광역도로 정비 및 부여사유, 부여방식 정비",90,20101203,20141030225531,역삼동 607-10,1,1225,역삼동 602-9,논현로105길,4166109,2.0,85.0,4,11680,3,"[(127.03385203100706, 37.50595648287354), (127.03350868934095, 37.506672770463425)]"
263,20101018,봉은사로 시점에서 26번째 분기된 도로,16,Bongeunsa-ro 26-gil,20141030,"광역도로 정비 및 부여사유, 부여방식 정비",90,20101203,20141030225533,역삼동 606,1,1226,역삼동 608-23,봉은사로26길,4166344,4.0,53.0,4,11680,3,"[(127.03397785904188, 37.50505806337463), (127.03375854794292, 37.5049914946342), (127.03355049710859, 37.50475557085116)]"
264,20101018,테헤란로 시점에서 19번째 분기된 도로,16,Teheran-ro 19-gil,20141030,"광역도로 정비 및 부여사유, 부여방식 정비",90,20101203,20141030225537,역삼동 647-19,1,1227,역삼동 626-9,테헤란로19길,4166721,5.0,134.0,4,11680,3,"[(127.03130916512954, 37.50464684827273), (127.03067783533922, 37.50390208761688), (127.03067522166668, 37.50389903387831)]"
265,20101018,역삼로 시점에서 14번째 분기된 도로,16,Yeoksam-ro 14-gil,20141030,"광역도로 정비 및 부여사유, 부여방식 정비",90,20101203,20141030225536,역삼동 789,1,1228,역삼동 793-1,역삼로14길,4166633,4.0,79.0,4,11680,3,"[(127.0353597264886, 37.49415749135094), (127.03452779573104, 37.493896013361685)]"
266,20101018,강남대로 시점에서 94번째 분기된 도로,15,Gangnam-daero 94-gil,20141030,"광역도로 정비 및 부여사유, 부여방식 정비",90,20101203,20141030225531,역삼동 818-15,1,1244,역삼동 646-14,강남대로94길,4166037,4.0,156.0,4,11680,3,"[(127.02970243289337, 37.49982210781679), (127.02907141691587, 37.50113151586157)]"
267,20101018,테헤란로 시점에서 5번째 분기된 도로,16,Teheran-ro 5-gil,20141030,"광역도로 정비 및 부여사유, 부여방식 정비",90,20101203,20141030225537,역삼동 822-7,1,1245,역삼동 621-13,테헤란로5길,4166749,4.0,181.0,4,11680,3,"[(127.02904679320255, 37.50109000358811), (127.02889293935539, 37.50141502050703), (127.02876662339027, 37.501681862397305), (127.02876508650856, 37.50168505228641)]"
268,20101018,강남대로 시점에서 96번째 분기된 도로,18,Gangnam-daero 96-gil,20141030,"광역도로 정비 및 부여사유, 부여방식 정비",90,20101203,20141030225531,역삼동 816-3,1,1246,역삼동 818-6,강남대로96길,4166038,4.0,51.0,4,11680,3,"[(127.02804138299331, 37.49986628998051), (127.02784333591556, 37.50029875961016)]"
269,20101018,강남대로 시점에서 98번째 분기된 도로,16,Gangnam-daero 98-gil,20141030,"광역도로 정비 및 부여사유, 부여방식 정비",90,20101203,20141030225531,역삼동 815-5,1,1247,역삼동 817-27,강남대로98길,4166039,3.0,51.0,4,11680,3,"[(127.02772648070405, 37.50075119504084), (127.02792907820461, 37.50032545508326)]"
270,20101018,봉은사로 시점에서 4번째 분기된 도로,16,Bongeunsa-ro 4-gil,20141030,"광역도로 정비 및 부여사유, 부여방식 정비",90,20101203,20141030225534,역삼동 601-15,1,1248,역삼동 813-12,봉은사로4길,4166357,3.0,56.0,4,11680,3,"[(127.02685328035038, 37.502759945396015), (127.0274503479695, 37.50293833063015)]"
271,20101018,언주로 시점에서 103번째 분기된 도로,16,Eonju-ro 103-gil,20141030,"광역도로 정비 및 부여사유, 부여방식 정비",90,20101203,20141030225535,역삼동 662-7,1,1259,역삼동 660-31,언주로103길,4166559,4.0,66.0,4,11680,3,"[(127.03737947702038, 37.50611595041688), (127.03717523400258, 37.506545076382686), (127.03733681989871, 37.506596537536964)]"
272,20101018,테헤란로 시점에서 5번째 분기된 도로,16,Teheran-ro 5-gil,20141030,"광역도로 정비 및 부여사유, 부여방식 정비",90,20101203,20141030225537,역삼동 822-7,1,1271,역삼동 621-13,테헤란로5길,4166749,4.0,110.0,4,11680,3,"[(127.02950398387915, 37.49945465560721), (127.03066404290028, 37.49981295459603)]"
273,20101018,역삼로 시점에서 25번째 분기된 도로,16,Yeoksam-ro 25-gil,20141030,"광역도로 정비 및 부여사유, 부여방식 정비",90,20101203,20141030225536,역삼동 734-23,1,1272,역삼동 725,역삼로25길,4166641,5.0,333.0,4,11680,3,"[(127.03961168394798, 37.49742094103289), (127.04010769417219, 37.497570174714994), (127.04059371937413, 37.49771640027663), (127.0405965695634, 37.49771724627295)]"
274,20101018,역삼로 시점에서 33번째 분기된 도로,16,Yeoksam-ro 33-gil,20141030,"광역도로 정비 및 부여사유, 부여방식 정비",90,20101203,20141030225536,역삼동 733-19,1,1273,역삼동 728-45,역삼로33길,4166644,4.0,99.0,4,11680,3,"[(127.0417652192102, 37.49761932978079), (127.04240284629503, 37.497924423374336), (127.04220452026549, 37.49818088913212)]"
275,20101018,논현로 시점에서 65번째 분기된 도로,15,Nonhyeon-ro 65-gil,20141030,"광역도로 정비 및 부여사유, 부여방식 정비",90,20101203,20141030225532,역삼동 796-21,1,1274,역삼동 793-24,논현로65길,4166186,4.0,68.0,4,11680,3,"[(127.03812451718167, 37.49297316786348), (127.03793551706814, 37.493366269404476), (127.03770778760648, 37.493295394662596)]"
276,20101018,강남대로 시점에서 110번째 분기된 도로,16,Gangnam-daero 110-gil,20141030,"광역도로 정비 및 부여사유, 부여방식 정비",90,20101203,20141030225530,역삼동 601-11,1,1284,역삼동 632-8,강남대로110길,4166005,4.0,33.0,4,11680,3,"[(127.0266142608714, 37.503814200395716), (127.0264852778263, 37.50408943760812)]"
277,20101018,강남대로 시점에서 106번째 분기된 도로,17,Gangnam-daero 106-gil,20141030,"광역도로 정비 및 부여사유, 부여방식 정비",90,20101203,20141030225530,역삼동 809-13,1,1285,역삼동 618-6,강남대로106길,4166004,4.0,53.0,4,11680,3,"[(127.02706103885035, 37.50311219098833), (127.02684982933914, 37.50355833871284)]"
278,20101018,봉은사로 시점에서 18번째 분기된 도로,16,Bongeunsa-ro 18-gil,20141030,"광역도로 정비 및 부여사유, 부여방식 정비",90,20101203,20141030225533,역삼동 604-6,1,1286,역삼동 618-5,봉은사로18길,4166337,4.0,49.0,4,11680,3,"[(127.02904130044963, 37.503471658961786), (127.02948584402706, 37.50321283291098)]"
279,20101018,역삼로 시점에서 19번째 분기된 도로,15,Yeoksam-ro 19-gil,20141030,"광역도로 정비 및 부여사유, 부여방식 정비",90,20101203,20141030225536,역삼동 748-31,1,1287,역삼동 746-28,역삼로19길,4166637,4.0,33.0,4,11680,3,"[(127.03700752407339, 37.49580097152735), (127.03665749763076, 37.49589198699333)]"
280,20101018,역삼로 시점에서 19번째 분기된 도로,15,Yeoksam-ro 19-gil,20141030,"광역도로 정비 및 부여사유, 부여방식 정비",90,20101203,20141030225536,역삼동 748-31,1,1288,역삼동 746-28,역삼로19길,4166637,4.0,30.0,4,11680,3,"[(127.03688117964273, 37.495494498430155), (127.03655699301267, 37.49558399218643)]"
281,20101018,역삼로 시점에서 14번째 분기된 도로,16,Yeoksam-ro 14-gil,20141030,"광역도로 정비 및 부여사유, 부여방식 정비",90,20101203,20141030225536,역삼동 789,1,1289,역삼동 793-1,역삼로14길,4166633,4.0,30.0,4,11680,3,"[(127.03548608624318, 37.4938922999016), (127.03517358224708, 37.49379703654389)]"
282,20101018,역삼로 시점에서 14번째 분기된 도로,16,Yeoksam-ro 14-gil,20141030,"광역도로 정비 및 부여사유, 부여방식 정비",90,20101203,20141030225536,역삼동 789,1,1290,역삼동 793-1,역삼로14길,4166633,4.0,30.0,4,11680,3,"[(127.0356340226228, 37.49358184486103), (127.03531656439785, 37.49348107819847)]"
283,20101018,역삼로 시점에서 14번째 분기된 도로,16,Yeoksam-ro 14-gil,20141030,"광역도로 정비 및 부여사유, 부여방식 정비",90,20101203,20141030225536,역삼동 789,1,1291,역삼동 793-1,역삼로14길,4166633,4.0,30.0,4,11680,3,"[(127.03571823114206, 37.4934051164475), (127.03540129416962, 37.49330535897826)]"
284,20101018,논현로 시점에서 71번째 분기된 도로,16,Nonhyeon-ro 71-gil,20141030,"광역도로 정비 및 부여사유, 부여방식 정비",90,20101203,20141030225532,역삼동 797-3,1,1292,역삼동 789-30,논현로71길,4166192,6.0,50.0,4,11680,3,"[(127.03594890437982, 37.494078663843446), (127.03614900858027, 37.49365850525052)]"
285,20101018,역삼로 시점에서 20번째 분기된 도로,16,Yeoksam-ro 20-gil,20141030,"광역도로 정비 및 부여사유, 부여방식 정비",90,20101203,20141030225536,역삼동 790,1,1293,역삼동 796,역삼로20길,4166639,4.0,30.0,4,11680,3,"[(127.03800584313613, 37.4942312974937), (127.03832398337524, 37.49432543435661)]"
286,20101018,역삼로 시점에서 20번째 분기된 도로,16,Yeoksam-ro 20-gil,20141030,"광역도로 정비 및 부여사유, 부여방식 정비",90,20101203,20141030225536,역삼동 790,1,1294,역삼동 796,역삼로20길,4166639,4.0,24.0,4,11680,3,"[(127.03816662040285, 37.494092692007136), (127.03841879174573, 37.49416856778056)]"
287,20101018,논현로 시점에서 67번째 분기된 도로,16,Nonhyeon-ro 67-gil,20141030,"광역도로 정비 및 부여사유, 부여방식 정비",90,20101203,20141030225532,역삼동 797-19,1,1295,역삼동 834-27,논현로67길,4166188,6.0,29.0,4,11680,3,"[(127.0371754474259, 37.493533042041854), (127.03705564428304, 37.49378015027737)]"
288,20101018,테헤란로 시점에서 19번째 분기된 도로,16,Teheran-ro 19-gil,20141030,"광역도로 정비 및 부여사유, 부여방식 정비",90,20101203,20141030225537,역삼동 647-19,1,1317,역삼동 626-9,테헤란로19길,4166721,4.0,87.0,4,11680,3,"[(127.03296239660664, 37.50221603117871), (127.03284167004165, 37.502241165066906), (127.03256545735262, 37.502194773496235), (127.032477176151, 37.50235529150732), (127.03214500635264, 37.50225621421057)]"
289,20101018,봉은사로 시점에서 30번째 분기된 도로,16,Bongeunsa-ro 30-gil,20141030,"광역도로 정비 및 부여사유, 부여방식 정비",90,20101203,20141030225534,역삼동 651,1,1329,역삼동 668-21,봉은사로30길,4166347,4.0,79.0,4,11680,3,"[(127.03522177114739, 37.50704442417942), (127.03583841895818, 37.507234113862395), (127.03592253068852, 37.50706062032175)]"
290,20101018,언주로 시점에서 107번째 분기된 도로,16,Eonju-ro 107-gil,20141030,"광역도로 정비 및 부여사유, 부여방식 정비",90,20101203,20141030225536,역삼동 654-4,1,1330,역삼동 651-19,언주로107길,4166562,4.0,70.0,4,11680,3,"[(127.03710328877501, 37.507419876696645), (127.03727558258983, 37.507058830966066), (127.03698818512865, 37.506961708975375)]"
291,20101018,논현로 시점에서 98번째 분기된 도로,16,Nonhyeon-ro 98-gil,20141030,"광역도로 정비 및 부여사유, 부여방식 정비",90,20101203,20141030225532,역삼동 667-16,1,1331,역삼동 671-31,논현로98길,4166209,4.0,107.0,4,11680,3,"[(127.03611807757562, 37.50360114570362), (127.03640514442102, 37.50301783611911), (127.03680191063685, 37.50314047028114)]"
292,20101018,언주로 시점에서 93번째 분기된 도로,17,Eonju-ro 93-gil,20141030,"광역도로 정비 및 부여사유, 부여방식 정비",90,20101203,20141030225536,역삼동 676,1,1332,역삼동 678-5,언주로93길,4166623,4.0,87.0,4,11680,3,"[(127.04082180102245, 37.50371446154048), (127.04064758112368, 37.504086442388925), (127.04110696167308, 37.50421596097586)]"
293,20101018,언주로 시점에서 63번째 분기된 도로,16,Eonju-ro 63-gil,20141030,"광역도로 정비 및 부여사유, 부여방식 정비",90,20101203,20141030225536,역삼동 785-11,1,1344,역삼동 787-8,언주로63길,4166606,4.0,25.0,4,11680,3,"[(127.04527269833967, 37.49459129277222), (127.04537916328057, 37.49437792363073)]"
294,20101018,논현로 시점에서 66번째 분기된 도로,15,Nonhyeon-ro 66-gil,20141030,"광역도로 정비 및 부여사유, 부여방식 정비",90,20101203,20141030225532,역삼동 781-41,1,1345,역삼동 782-22,논현로66길,4166187,4.0,67.0,4,11680,3,"[(127.04247247259802, 37.49448596971168), (127.04261989427759, 37.49417422671993), (127.04293664082746, 37.49427372160426)]"
295,20101018,언주로 시점에서 65번째 분기된 도로,16,Eonju-ro 65-gil,20141030,"광역도로 정비 및 부여사유, 부여방식 정비",90,20101203,20141030225536,역삼동 784-5,1,1346,역삼동 782-22,언주로65길,4166607,4.0,73.0,4,11680,3,"[(127.04413476442136, 37.494981526169994), (127.04405373342851, 37.49514623104443), (127.04369584017692, 37.49504214075068), (127.0437736358401, 37.49487408555772)]"
296,20101018,역삼로 시점에서 12번째 분기된 도로,16,Yeoksam-ro 12-gil,20141030,"광역도로 정비 및 부여사유, 부여방식 정비",90,20101203,20141030225536,역삼동 834-44,1,1347,역삼동 835-69,역삼로12길,4166632,4.0,53.0,4,11680,3,"[(127.03487493463027, 37.49317543142967), (127.0346928766189, 37.49312029645595), (127.03483894363376, 37.49282326779217)]"
297,20101018,논현로 시점에서 71번째 분기된 도로,16,Nonhyeon-ro 71-gil,20141030,"광역도로 정비 및 부여사유, 부여방식 정비",90,20101203,20141030225532,역삼동 797-3,1,1348,역삼동 789-30,논현로71길,4166192,4.0,78.0,4,11680,3,"[(127.03906978038715, 37.49502467262764), (127.03925152200796, 37.4946376444392), (127.03891558692422, 37.49453388402844)]"
298,20101018,논현로 시점에서 71번째 분기된 도로,16,Nonhyeon-ro 71-gil,20141030,"광역도로 정비 및 부여사유, 부여방식 정비",90,20101203,20141030225532,역삼동 797-3,1,1349,역삼동 789-30,논현로71길,4166192,4.0,61.0,4,11680,3,"[(127.03748609683858, 37.49454474343916), (127.03763504848116, 37.494243710075736), (127.03789672133055, 37.4943253684738)]"
299,20101018,논현로 시점에서 71번째 분기된 도로,16,Nonhyeon-ro 71-gil,20141030,"광역도로 정비 및 부여사유, 부여방식 정비",90,20101203,20141030225532,역삼동 797-3,1,1350,역삼동 789-30,논현로71길,4166192,4.0,89.0,4,11680,3,"[(127.03701054782871, 37.49440055614112), (127.03716074063901, 37.4940904048788), (127.03699533789445, 37.49404061136426), (127.03683961392052, 37.494348727813815)]"
300,20101018,논현로 시점에서 71번째 분기된 도로,16,Nonhyeon-ro 71-gil,20141030,"광역도로 정비 및 부여사유, 부여방식 정비",90,20101203,20141030225532,역삼동 797-3,1,1351,역삼동 789-30,논현로71길,4166192,4.0,70.0,4,11680,3,"[(127.03653164169386, 37.4942553497905), (127.03673004192913, 37.493848669686756), (127.03650517364713, 37.49377908020948)]"
301,20101018,논현로 시점에서 67번째 분기된 도로,16,Nonhyeon-ro 67-gil,20141030,"광역도로 정비 및 부여사유, 부여방식 정비",90,20101203,20141030225532,역삼동 797-19,1,1352,역삼동 834-27,논현로67길,4166188,3.0,72.0,4,11680,3,"[(127.03877987274143, 37.49402040218876), (127.03894471888738, 37.49367764584875), (127.03927421242993, 37.49377438946389)]"
302,20101018,논현로 시점에서 79번째 분기된 도로,16,Nonhyeon-ro 79-gil,20141030,"광역도로 정비 및 부여사유, 부여방식 정비",90,20101203,20141030225532,역삼동 746,1,1353,역삼동 828-10,논현로79길,4166198,4.0,22.0,4,11680,3,"[(127.03506655449814, 37.49703699787667), (127.03496584420076, 37.49706800278497), (127.03491465437001, 37.49717726341649)]"
303,20101018,논현로 시점에서 79번째 분기된 도로,16,Nonhyeon-ro 79-gil,20141030,"광역도로 정비 및 부여사유, 부여방식 정비",90,20101203,20141030225532,역삼동 746,1,1354,역삼동 828-10,논현로79길,4166198,4.0,87.0,4,11680,3,"[(127.0355788737525, 37.49739097097749), (127.03537512287133, 37.49782841955686), (127.035749837925, 37.497941747353686)]"
304,20101018,선릉로 시점에서 107번째 분기된 도로,16,Seolleung-ro 107-gil,20141030,"광역도로 정비 및 부여사유, 부여방식 정비",90,20101203,20141030225534,역삼동 683-10,1,1456,역삼동 681-30,선릉로107길,4166441,4.0,82.0,4,11680,3,"[(127.04352626582629, 37.509035201786475), (127.04370770323574, 37.508530407415094), (127.04345534092819, 37.508471923436154)]"
305,20101018,언주로 시점에서 85번째 분기된 도로,16,Eonju-ro 85-gil,20141030,"광역도로 정비 및 부여사유, 부여방식 정비",90,20101203,20141030225536,역삼동 721-17,1,1472,역삼동 725-25,언주로85길,4166618,4.0,107.0,4,11680,3,"[(127.04277975598765, 37.50120463967118), (127.0432020427892, 37.50030143855221)]"
306,20100419,행정구역 명칭 적용,20,Yeoksam-ro,20141030,"광역도로 정비 및 부여사유, 부여방식 정비",90,20100422,20141030225536,역삼동 831-16,1,1473,대치동 1004-3,역삼로,3122008,20.0,3607.0,3,11680,3,"[(127.04064588102274, 37.49653720036495), (127.0401583190331, 37.49716869097924)]"
307,20101018,언주로 시점에서 98번째 분기된 도로,16,Eonju-ro 98-gil,20141030,"광역도로 정비 및 부여사유, 부여방식 정비",90,20101203,20141030225536,역삼동 689-12,1,1474,역삼동 703-9,언주로98길,4166626,4.0,114.0,4,11680,3,"[(127.04436615888035, 37.5047128954871), (127.04465138523024, 37.50571325975924)]"
308,20101018,언주로 시점에서 98번째 분기된 도로,16,Eonju-ro 98-gil,20141030,"광역도로 정비 및 부여사유, 부여방식 정비",90,20101203,20141030225536,역삼동 689-12,1,1476,역삼동 703-9,언주로98길,4166626,4.0,74.0,4,11680,3,"[(127.04333399279926, 37.50490039362762), (127.04328995045397, 37.50475340238118), (127.04372850052566, 37.50466990418052), (127.04377445697308, 37.5048203904528)]"
309,20101018,언주로 시점에서 98번째 분기된 도로,16,Eonju-ro 98-gil,20141030,"광역도로 정비 및 부여사유, 부여방식 정비",90,20101203,20141030225536,역삼동 689-12,1,1477,역삼동 703-9,언주로98길,4166626,6.0,55.0,4,11680,3,"[(127.04231196529065, 37.5050860412087), (127.04244567192681, 37.50557007409796)]"
310,20101018,언주로 시점에서 98번째 분기된 도로,16,Eonju-ro 98-gil,20141030,"광역도로 정비 및 부여사유, 부여방식 정비",90,20101203,20141030225536,역삼동 689-12,1,1478,역삼동 703-9,언주로98길,4166626,4.0,114.0,4,11680,3,"[(127.04469714436487, 37.50465276850452), (127.04498527115534, 37.505654797765565)]"
311,20101018,언주로 시점에서 98번째 분기된 도로,16,Eonju-ro 98-gil,20141030,"광역도로 정비 및 부여사유, 부여방식 정비",90,20101203,20141030225536,역삼동 689-12,1,1479,역삼동 703-9,언주로98길,4166626,4.0,412.0,4,11680,3,"[(127.04502664792223, 37.50459291143929), (127.0453010125823, 37.505552129589766)]"
312,20101018,테헤란로 시점에서 53번째 분기된 도로,15,Teheran-ro 53-gil,20141030,"광역도로 정비 및 부여사유, 부여방식 정비",90,20101203,20141030225537,역삼동 697-12,1,1480,역삼동 693,테헤란로53길,4166746,6.0,147.0,4,11680,3,"[(127.04396783063575, 37.50722117387166), (127.043866632163, 37.50686616307012), (127.04376822238234, 37.50652092698791), (127.04360039298936, 37.50593219387416)]"
313,20101018,봉은사로 시점에서 44번째 분기된 도로,16,Bongeunsa-ro 44-gil,20141030,"광역도로 정비 및 부여사유, 부여방식 정비",90,20101203,20141030225534,역삼동 681,1,1481,역삼동 699-29,봉은사로44길,4166353,6.0,62.0,4,11680,3,"[(127.04344419477579, 37.50538783048054), (127.04360039298936, 37.50593219387416)]"
314,20101018,봉은사로 시점에서 48번째 분기된 도로,16,Bongeunsa-ro 48-gil,20141030,"광역도로 정비 및 부여사유, 부여방식 정비",90,20101203,20141030225534,역삼동 681-35,1,1482,역삼동 691-33,봉은사로48길,4166355,6.0,641.0,4,11680,3,"[(127.04332653193279, 37.5067927529585), (127.04294240129447, 37.5054802336497), (127.04294212934408, 37.5054792967073)]"
315,20101018,봉은사로 시점에서 48번째 분기된 도로,16,Bongeunsa-ro 48-gil,20141030,"광역도로 정비 및 부여사유, 부여방식 정비",90,20101203,20141030225534,역삼동 681-35,1,1483,역삼동 691-33,봉은사로48길,4166355,6.0,171.0,4,11680,3,"[(127.04287757976822, 37.507069048756655), (127.04259405473448, 37.50608506898689), (127.04244567192681, 37.50557007409796)]"
316,20101018,봉은사로 시점에서 48번째 분기된 도로,16,Bongeunsa-ro 48-gil,20141030,"광역도로 정비 및 부여사유, 부여방식 정비",90,20101203,20141030225534,역삼동 681-35,1,1484,역삼동 691-33,봉은사로48길,4166355,4.0,106.0,4,11680,3,"[(127.04298698877815, 37.507001723896806), (127.04323850215621, 37.50725143692446), (127.043866632163, 37.50686616307012)]"
317,20101018,선릉로 시점에서 103번째 분기된 도로,15,Seolleung-ro 103-gil,20141030,"광역도로 정비 및 부여사유, 부여방식 정비",90,20101203,20141030225534,역삼동 694-34,1,1486,역삼동 698-20,선릉로103길,4166439,4.0,38.0,4,11680,3,"[(127.04485074913406, 37.507075981890445), (127.04450894652796, 37.50728421019323)]"
318,20101018,테헤란로 시점에서 53번째 분기된 도로,15,Teheran-ro 53-gil,20141030,"광역도로 정비 및 부여사유, 부여방식 정비",90,20101203,20141030225537,역삼동 697-12,1,1487,역삼동 693,테헤란로53길,4166746,4.0,466.0,4,11680,3,"[(127.04384267251072, 37.50729755129686), (127.04397322139077, 37.507433627163884), (127.04350579085512, 37.50771648221123), (127.04337352579395, 37.50758503756963), (127.04337280153068, 37.5075842809883)]"
319,20101018,언주로 시점에서 108번째 분기된 도로,17,Eonju-ro 108-gil,20141030,"광역도로 정비 및 부여사유, 부여방식 정비",90,20101203,20141030225536,역삼동 688,1,1488,역삼동 681-30,언주로108길,4166563,4.0,60.0,4,11680,3,"[(127.04076486717335, 37.50850650021123), (127.04040827002662, 37.50927082608127)]"
320,20101018,언주로 시점에서 108번째 분기된 도로,17,Eonju-ro 108-gil,20141030,"광역도로 정비 및 부여사유, 부여방식 정비",90,20101203,20141030225536,역삼동 688,1,1489,역삼동 681-30,언주로108길,4166563,4.0,91.0,4,11680,3,"[(127.0410641123289, 37.50859440082701), (127.04071010795056, 37.50935887989768)]"
321,20101018,언주로 시점에서 108번째 분기된 도로,17,Eonju-ro 108-gil,20141030,"광역도로 정비 및 부여사유, 부여방식 정비",90,20101203,20141030225536,역삼동 688,1,1490,역삼동 681-30,언주로108길,4166563,4.0,60.0,4,11680,3,"[(127.04136499841027, 37.50868276864836), (127.04100943531836, 37.509446212982894)]"
322,20101018,봉은사로 시점에서 18번째 분기된 도로,16,Bongeunsa-ro 18-gil,20141030,"광역도로 정비 및 부여사유, 부여방식 정비",90,20101203,20141030225533,역삼동 604-6,1,1529,역삼동 618-5,봉은사로18길,4166337,4.0,71.0,4,11680,3,"[(127.02775558751007, 37.501067195819786), (127.02889293935539, 37.50141502050703)]"
