ALWNC_DE,ALWNC_RESN,BSI_INT,ENG_RN,MVMN_DE,MVMN_RESN,MVM_RES_CD,NTFC_DE,OPERT_DE,RBP_CN,RDS_DPN_SE,RDS_MAN_NO,REP_CN,RN,RN_CD,ROAD_BT,ROAD_LT,ROA_CLS_SE,SIG_CD,WDR_RD_CD
"20101018","언주로 시점에서 93번째 분기된 도로","17","Eonju-ro 93-gil","20141030","광역도로 정비 및 부여사유, 부여방식 정비","90","20101203","20141030225536","역삼동 676","1",975,"역삼동 678-5","언주로93길","4166623",6.000,77.000,"4","11680","3"
"20101018","언주로 시점에서 93번째 분기된 도로","17","Eonju-ro 93-gil","20141030","광역도로 정비 및 부여사유, 부여방식 정비","90","20101203","20141030225536","역삼동 676","1",976,"역삼동 678-5","언주로93길","4166623",4.000,77.000,"4","11680","3"
"20101018","논현로 시점에서 94번째 분기된 도로","16","Nonhyeon-ro 94-gil","20141030","광역도로 정비 및 부여사유, 부여방식 정비","90","20101203","20141030225532","역삼동 668-17","1",977,"역삼동 678-5","논현로94길","4166206",4.000,115.000,"4","11680","3"
"20101018","논현로 시점에서 94번째 분기된 도로","16","Nonhyeon-ro 94-gil","20141030","광역도로 정비 및 부여사유, 부여방식 정비","90","20101203","20141030225532","역삼동 668-17","1",978,"역삼동 678-5","논현로94길","4166206",6.000,77.000,"4","11680","3"
"20101018","언주로 시점에서 97번째 분기된 도로","16","Eonju-ro 97-gil","20141030","광역도로 정비 및 부여사유, 부여방식 정비","90","20101203","20141030225536","역삼동 662-18","1",979,"역삼동 671-31","언주로97길","4166625",4.000,111.000,"4","11680","3"
"20101018","언주로 시점에서 97번째 분기된 도로","16","Eonju-ro 97-gil","20141030","광역도로 정비 및 부여사유, 부여방식 정비","90","20101203","20141030225536","역삼동 662-18","1",980,"역삼동 671-31","언주로97길","4166625",6.000,110.000,"4","11680","3"
"20101018","언주로 시점에서 97번째 분기된 도로","16","Eonju-ro 97-gil","20141030","광역도로 정비 및 부여사유, 부여방식 정비","90","20101203","20141030225536","역삼동 662-18","1",981,"역삼동 671-31","언주로97길","4166625",4.000,109.000,"4","11680","3"
"20101018","논현로 시점에서 98번째 분기된 도로","16","Nonhyeon-ro 98-gil","20141030","광역도로 정비 및 부여사유, 부여방식 정비","90","20101203","20141030225532","역삼동 667-16","1",982,"역삼동 671-31","논현로98길","4166209",6.000,73.000,"4","11680","3"
"20101018","테헤란로 시점에서 27번째 분기된 도로","16","Teheran-ro 27-gil","20141030","광역도로 정비 및 부여사유, 부여방식 정비","90","20101203","20141030225537","역삼동 679-4","1",983,"역삼동 666-2","테헤란로27길","4166728",4.000,65.000,"4","11680","3"
"20101018","테헤란로 시점에서 27번째 분기된 도로","16","Teheran-ro 27-gil","20141030","광역도로 정비 및 부여사유, 부여방식 정비","90","20101203","20141030225537","역삼동 679-4","1",984,"역삼동 666-2","테헤란로27길","4166728",4.000,65.000,"4","11680","3"
"20101018","테헤란로 시점에서 27번째 분기된 도로","16","Teheran-ro 27-gil","20141030","광역도로 정비 및 부여사유, 부여방식 정비","90","20101203","20141030225537","역삼동 679-4","1",985,"역삼동 666-2","테헤란로27길","4166728",4.000,65.000,"4","11680","3"
"20101018","테헤란로 시점에서 51번째 분기된 도로","16","Teheran-ro 51-gil","20141030","광역도로 정비 및 부여사유, 부여방식 정비","90","20101203","20141030225537","역삼동 702-28","1",986,"역삼동 698-6","테헤란로51길","4166744",4.000,77.000,"4","11680","3"
"20101018","테헤란로 시점에서 53번째 분기된 도로","15","Teheran-ro 53-gil","20141030","광역도로 정비 및 부여사유, 부여방식 정비","90","20101203","20141030225537","역삼동 697-12","1",987,"역삼동 693","테헤란로53길","4166746",4.000,153.000,"4","11680","3"
"20101018","언주로 시점에서 94번째 분기된 도로","16","Eonju-ro 94-gil","20141030","광역도로 정비 및 부여사유, 부여방식 정비","90","20101203","20141030225536","역삼동 700-6","1",988,"역삼동 700-33","언주로94길","4166624",4.000,62.000,"4","11680","3"
"20101018","논현로 시점에서 26번째 분기된 도로","16","Nonhyeon-ro 26-gil","20141030","광역도로 정비 및 부여사유, 부여방식 정비","90","20101203","20141030225532","도곡동 425-8","1",989,"도곡동 458-5","논현로26길","4166169",8.000,102.000,"4","11680","3"
"20101018","논현로 시점에서 26번째 분기된 도로","16","Nonhyeon-ro 26-gil","20141030","광역도로 정비 및 부여사유, 부여방식 정비","90","20101203","20141030225532","도곡동 425-8","1",990,"도곡동 458-5","논현로26길","4166169",8.000,126.000,"4","11680","3"
"20101018","논현로 시점에서 26번째 분기된 도로","16","Nonhyeon-ro 26-gil","20141030","광역도로 정비 및 부여사유, 부여방식 정비","90","20101203","20141030225532","도곡동 425-8","1",991,"도곡동 458-5","논현로26길","4166169",8.000,65.000,"4","11680","3"
"20101018","남부순환로 강남구 시점에서 370번째 분기된 도로","15","Nambusunhwan-ro 370-gil","20141030","광역도로 정비 및 부여사유, 부여방식 정비","90","20101203","20141030225531","도곡동 412","0",992,"도곡동 515-5","남부순환로370길","4166095",6.000,242.000,"4","11680","3"
"20101018","논현로 시점에서 38번째 분기된 도로","16","Nonhyeon-ro 38-gil","20141030","광역도로 정비 및 부여사유, 부여방식 정비","90","20101203","20141030225532","도곡동 411","1",993,"도곡동 419","논현로38길","4166176",6.000,83.000,"4","11680","3"
"20101018","논현로 시점에서 38번째 분기된 도로","16","Nonhyeon-ro 38-gil","20141030","광역도로 정비 및 부여사유, 부여방식 정비","90","20101203","20141030225532","도곡동 411","1",994,"도곡동 419","논현로38길","4166176",6.000,91.000,"4","11680","3"
"20101018","논현로 시점에서 38번째 분기된 도로","16","Nonhyeon-ro 38-gil","20141030","광역도로 정비 및 부여사유, 부여방식 정비","90","20101203","20141030225532","도곡동 411","1",995,"도곡동 419","논현로38길","4166176",6.000,103.000,"4","11680","3"
"20101018","논현로 시점에서 2번째 분기된 도로","15","Nonhyeon-ro 2-gil","20141030","광역도로 정비 및 부여사유, 부여방식 정비","90","20101203","20141030225532","개포동 1169-8","0",996,"개포동 1164-28","논현로2길","4166171",6.000,475.000,"4","11680","3"
"20101018","논현로 시점에서 4번째 분기된 도로","15","Nonhyeon-ro 4-gil","20141030","광역도로 정비 및 부여사유, 부여방식 정비","90","20101203","20141030225532","개포동 1170-6","0",997,"개포동 1165-7","논현로4길","4166179",6.000,384.000,"4","11680","3"
"20101018","논현로 시점에서 6번째 분기된 도로","16","Nonhyeon-ro 6-gil","20141030","광역도로 정비 및 부여사유, 부여방식 정비","90","20101203","20141030225532","개포동 1191-4","1",998,"개포동 1175","논현로6길","4166190",6.000,90.000,"4","11680","3"
"20101018","논현로 시점에서 6번째 분기된 도로","16","Nonhyeon-ro 6-gil","20141030","광역도로 정비 및 부여사유, 부여방식 정비","90","20101203","20141030225532","개포동 1191-4","1",999,"개포동 1175","논현로6길","4166190",6.000,90.000,"4","11680","3"
"20101018","논현로 시점에서 6번째 분기된 도로","16","Nonhyeon-ro 6-gil","20141030","광역도로 정비 및 부여사유, 부여방식 정비","90","20101203","20141030225532","개포동 1191-4","1",1000,"개포동 1175","논현로6길","4166190",6.000,90.000,"4","11680","3"
"20101018","논현로 시점에서 6번째 분기된 도로","16","Nonhyeon-ro 6-gil","20141030","광역도로 정비 및 부여사유, 부여방식 정비","90","20101203","20141030225532","개포동 1191-4","1",1001,"개포동 1175","논현로6길","4166190",6.000,90.000,"4","11680","3"
"20101018","논현로 시점에서 6번째 분기된 도로","16","Nonhyeon-ro 6-gil","20141030","광역도로 정비 및 부여사유, 부여방식 정비","90","20101203","20141030225532","개포동 1191-4","1",1002,"개포동 1175","논현로6길","4166190",6.000,91.000,"4","11680","3"
"20101018","논현로 시점에서 8번째 분기된 도로","16","Nonhyeon-ro 8-gil","20141030","광역도로 정비 및 부여사유, 부여방식 정비","90","20101203","20141030225532","개포동 1192-7","1",1003,"개포동 1182","논현로8길","4166204",6.000,87.000,"4","11680","3"
"20101018","논현로 시점에서 8번째 분기된 도로","16","Nonhyeon-ro 8-gil","20141030","광역도로 정비 및 부여사유, 부여방식 정비","90","20101203","20141030225532","개포동 1192-7","1",1004,"개포동 1182","논현로8길","4166204",10.000,82.000,"4","11680","3"
"20101018","논현로 시점에서 8번째 분기된 도로","16","Nonhyeon-ro 8-gil","20141030","광역도로 정비 및 부여사유, 부여방식 정비","90","20101203","20141030225532","개포동 1192-7","1",1005,"개포동 1182","논현로8길","4166204",4.000,83.000,"4","11680","3"
"20101018","논현로 시점에서 8번째 분기된 도로","16","Nonhyeon-ro 8-gil","20141030","광역도로 정비 및 부여사유, 부여방식 정비","90","20101203","20141030225532","개포동 1192-7","1",1006,"개포동 1182","논현로8길","4166204",6.000,83.000,"4","11680","3"
"20101018","논현로 시점에서 8번째 분기된 도로","16","Nonhyeon-ro 8-gil","20141030","광역도로 정비 및 부여사유, 부여방식 정비","90","20101203","20141030225532","개포동 1192-7","1",1007,"개포동 1182","논현로8길","4166204",4.000,83.000,"4","11680","3"
"20101018","논현로 시점에서 8번째 분기된 도로","16","Nonhyeon-ro 8-gil","20141030","광역도로 정비 및 부여사유, 부여방식 정비","90","20101203","20141030225532","개포동 1192-7","1",1008,"개포동 1182","논현로8길","4166204",6.000,82.000,"4","11680","3"
"20101018","논현로 시점에서 6번째 분기된 도로","16","Nonhyeon-ro 6-gil","20141030","광역도로 정비 및 부여사유, 부여방식 정비","90","20101203","20141030225532","개포동 1191-4","1",1009,"개포동 1175","논현로6길","4166190",10.000,134.000,"4","11680","3"
"20101018","논현로 시점에서 6번째 분기된 도로","16","Nonhyeon-ro 6-gil","20141030","광역도로 정비 및 부여사유, 부여방식 정비","90","20101203","20141030225532","개포동 1191-4","1",1010,"개포동 1175","논현로6길","4166190",6.000,91.000,"4","11680","3"
"20101018","논현로 시점에서 8번째 분기된 도로","16","Nonhyeon-ro 8-gil","20141030","광역도로 정비 및 부여사유, 부여방식 정비","90","20101203","20141030225532","개포동 1192-7","1",1011,"개포동 1182","논현로8길","4166204",10.000,88.000,"4","11680","3"
"20101018","논현로 시점에서 8번째 분기된 도로","16","Nonhyeon-ro 8-gil","20141030","광역도로 정비 및 부여사유, 부여방식 정비","90","20101203","20141030225532","개포동 1192-7","1",1012,"개포동 1182","논현로8길","4166204",6.000,157.000,"4","11680","3"
"20101018","논현로 시점에서 12번째 분기된 도로","16","Nonhyeon-ro 12-gil","20141030","광역도로 정비 및 부여사유, 부여방식 정비","90","20101203","20141030225531","개포동 1194-7","0",1013,"개포동 1200-5","논현로12길","4166128",6.000,291.000,"4","11680","3"
"20101018","개포로 시점에서 22번째 분기된 도로","15","Gaepo-ro 22-gil","20141030","직권수정(속성변경)","99","20101203","20190410135929","개포동 1217","1",1014,"개포동 1183-8","개포로22길","4166055",8.000,806.000,"4","11680","3"
"20101018","개포로 시점에서 22번째 분기된 도로","15","Gaepo-ro 22-gil","20141030","직권수정(속성변경)","99","20101203","20190410135915","개포동 1217","1",1015,"개포동 1183-8","개포로22길","4166055",6.000,806.000,"4","11680","3"
"20101018","논현로 시점에서 16번째 분기된 도로","16","Nonhyeon-ro 16-gil","20141030","광역도로 정비 및 부여사유, 부여방식 정비","90","20101203","20141030225532","개포동 1229-14","1",1016,"개포동 1219","논현로16길","4166158",6.000,101.000,"4","11680","3"
"20101018","논현로 시점에서 12번째 분기된 도로","16","Nonhyeon-ro 12-gil","20141030","광역도로 정비 및 부여사유, 부여방식 정비","90","20101203","20141030225531","개포동 1194-7","1",1017,"개포동 1200-5","논현로12길","4166128",6.000,109.000,"4","11680","3"
"20101018","논현로 시점에서 16번째 분기된 도로","16","Nonhyeon-ro 16-gil","20141030","광역도로 정비 및 부여사유, 부여방식 정비","90","20101203","20141030225532","개포동 1229-14","1",1018,"개포동 1219","논현로16길","4166158",6.000,102.000,"4","11680","3"
"20101018","논현로 시점에서 12번째 분기된 도로","16","Nonhyeon-ro 12-gil","20141030","광역도로 정비 및 부여사유, 부여방식 정비","90","20101203","20141030225531","개포동 1194-7","1",1019,"개포동 1200-5","논현로12길","4166128",6.000,79.000,"4","11680","3"
"20101018","논현로 시점에서 18번째 분기된 도로","15","Nonhyeon-ro 18-gil","20141030","광역도로 정비 및 부여사유, 부여방식 정비","90","20101203","20141030225532","개포동 1237-21","0",1020,"개포동 1232","논현로18길","4166164",10.000,178.000,"4","11680","3"
"20101018","개포로 시점에서 20번째 분기된 도로","16","Gaepo-ro 20-gil","20141030","광역도로 정비 및 부여사유, 부여방식 정비","90","20101203","20141030225531","개포동 1231-24","1",1021,"개포동 1199-10","개포로20길","4166053",6.000,126.000,"4","11680","3"
"20101018","논현로 시점에서 18번째 분기된 도로","15","Nonhyeon-ro 18-gil","20141030","광역도로 정비 및 부여사유, 부여방식 정비","90","20101203","20141030225532","개포동 1237-21","1",1022,"개포동 1232","논현로18길","4166164",6.000,121.000,"4","11680","3"
"20101018","논현로 시점에서 18번째 분기된 도로","15","Nonhyeon-ro 18-gil","20141030","광역도로 정비 및 부여사유, 부여방식 정비","90","20101203","20141030225532","개포동 1237-21","1",1023,"개포동 1232","논현로18길","4166164",6.000,136.000,"4","11680","3"
